"Important: Please do not insert comments on this sheet. All content is regularly copied from the first sheet, ""1) Phrases for refugees""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G159,GLOVE,gloves [pl],(die) Handschuhe [pl],قفازات,Qafazat,dorashka,,ձեռնոցներ,dzerrnots’ner,হাতমোজা ,hatmoja,rukavice,rukavitsi / ръкавици,,(els) guants,,,Handsker,دستکش ,distkash,(de) handschoenen,دستکش ,dastkesh,gwantes,käsineet  [pl],gants,γάντια,gantia,kesztyű,,Guanti,,,cepik,دەستكێش,Pirštinės,ракавици (rakavici),,Hansker,دستکشه,Dastkash,rękawiczki,luvas,mănuși,рукавицы/ перчатки,,rukavice,rokavice,gacmo gashi,(los) guantes,,Handskar ,,,ጓንቲ ,guanti,eldiven,دستانے/گلوز,Dastaney/Gloves,
G160,SOCK,socks [pl],(die) Socken [pl],كلسات,kalsat,corapë,,գուլպաներ,gulpaner,মোজা ,moja,čarape,chorapi / чорапи,,(els) mitjons,,,Strømper,جوراب,joraab,(de) sokken,جوراب,jooraab,medyas,sukat  [pl],chaussettes,κάλτσες,kaltses,zokni,,Calzini,,,gore,گۆرەوى,Kojinės,чорапи (čorapi),,Strømper,جرابی,Jerabe,skarpetki,meias,șosete,носки,,ponožky,nogavice,sigisyada / sharabaado,(los) calcetines,,Strumpor ,,,ካልሲ,Kalsi,çorap,موزے,Mozey,
G161,UNDERWEAR,underwear,(die) Unterwäsche,ملابس داخلية,Malabis Dakhiliya,brekë / mbathje,,ներքնազգեստ,nerk’nazgest,অন্তর্বাস ,ontorbash,donje rublje (donji veš),belyo / бельо,,(la) roba interior,,,Undertøj,زیرپوشی / زیرپیراهنی,zerposhi/zerperaahani,(het) ondergoed,لباس زیر, lebaas zir,damit panloob,alusvaatteet  [pl],sous-vêtements,εσώρουχα,esoruha,alsónemű,,Biancheria intima,,,bincilik / Derpî,ج زیره وه,Apatiniai,долна облека (dolna obleka),,Undertøy,نیکر   ,nikar,bielizna,roupa interior,chiloși,нижнее бельё,,spodná bielizeň ,spodnje perilo,nigis / kastuume,(la) ropa interior,,Underkläder ,,,መረሃጫ/ቀሚሽ ውሽጢ,Merehacha/Kemish wishti,iç çamaşırı / külot,انڈر ویئر / جانگھیا / /اندرونی کپڑے,Underwear/ Janghiya ,
G162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G163,,Misc,Sonstiges,أثاث,athath,Të ndryshme,,,,অন্যান্য ,onnanno,Razno,Разни,,Altres,,,Øvrige,مختلف,Mokhtalef,Overig,متفرقه,Mon-Fara-Gheh,,Sekalaista,Autres,Διάφορα,Diafora,Egyéb,,Varie,,,Yên din,ئەساس,Kita,Разно,,Annet,,,Różne,Diversos,Diverse,Разное,,Rôzne,Razno,,Misceláneos,,övrigt  ,,,,,Diğerleri,اور چیزیں,Aur cheezain,
G164,BED,bed,(das) Bett,سرير,Takhet / Sarrir,krevat,,մահճակալ,mahchakal,বিছানা ,bichhana,krevet,leglo / легло,,(el) llit,,postel,Seng,تختخواب,takht-e khwaab,(het) bed,تخت,takht,kama,sänky,lit,κρεβάτι,krevati,ágy ,,Letto,,,nivîn,جێگاي نوستن,Lova,Кревет,,Seng,تخت,Takht,łóżko,cama,pat,кровать,,,postelja,sariir,(la) cama,,Säng  ,,,ዓራት,Arat,yatak,بستر / پلنگ,Bistar/Palang,
G165,BLANKET,blanket,(die) Decke,بطانية,bataneya,kuvertë / batanije,,առաստաղ,arrastagh,কম্বল ,kombol,"deka (prekrivač, ćebe)",odealo / одеало,,(la) manta,,deka,Dyne,کمپل,kampal,(de) deken,پتو ,patoo,kumot,peitto,couverture,κουβέρτα,kouverta,takaró,,Coperta,,,betanî,بەتانى,Dekis / Antklodė,покривач (pokrivach) / ќебе (kjebe),,Dyne / Teppe,کمبل,Kambal,koc,manta / cobertor,pătură,одеяло/ покрывало,,paplón,odeja,buste,(la) cobija / manta,,Täcke / Filt ,,,ኮቦርታ,kobordta,battaniye/yorgan,کمبل,kambal,
G166,LAMP,lamp,(die) Lampe,مصباح,misbah / lamba,llampë,,ճրագ,chrag,বাতি ,bati,svjetiljka / lampa,lampe / лампа,,(la) llum,,svítilna,Lampe,چراغ,choraagh,(de) lamp,لامپ ,laamp,lampara,lamppu,lampe,λάμπα,lampa,lámpa,,Lampada,,,lambe,گڵۆپ,Lempa,Лампа,,Lampe,څراغ,Seragh,lampa,lâmpada,lampă,лампочка/лампа,,,svetilka,faynuus / nal,(la) lámpara,,Lampa / Lykta  ,,,መብራህቲ ፨ ፋኑስ,Mebrhti / Fanus,lamba,لامپ,Lamp,
G167,TELEPHONE,telephone,(das) Telefon,تلفون - هاتف,Telephon / Jawal / Hatef,telefon,,հեռախոս,herrakhos,টেলিফোন ,telifon,telefon,Телефон (Telefon),,(el) telèfon,,telefon,Telefon,تلفون,talefun,(de) telefoon,تلفن,telefon,Telepono,puhelin,téléphone,τηλέφωνο,tilefono,telefon,,Telefono,,,telefon,ته له فون,Telefonas,Телефон (Telefon),,Telefon,تیلفون   ,telefon,telefon,telefone,telefon,телефон,,"telefón
",telefon,telefoonka,(el) teléfono,,Telefon ,,,ተለፎን,Telefon,telefon,ٹیلی فون,Telephone,
G169,CELLPHONE,mobile phone / cellphone,(das) Handy,هاتف جوال,Jawal / Mobile,celular,,շարժական,sharzhakan,মুঠোফোন/ মোবাইল টেলিফোন / সেলফোন ,muthofon/mobail telifon/selfon,mobitel / mobilni telefon,mobilen telefon / мобилен телефон,,(el) telèfon mòbil,,mobil,Mobiltelefon,مبایل,mobaayl,(de) mobiele telefoon; (het) mobieltje,مبایل,mobayl,cell phone,matkapuhelin / kännykkä,(téléphone) portable,κινητό τηλέφωνο,kinito tilefono,mobiltelefon,,Cellulare,,,telefuna desta,مۆبايل,Mobilusis telefonas,Мобилен телефон,,Mobil/Mobiltelefon,ګرځنده تیلیفون,Gerzenda Telephone,komórka / telefon komórkowy,telemóvel,telefon mobil,мобильник,,,mobilni telefon,telefoonka mobile / telefoonka gacanta,teléfono movil / celular,,Mobil/Mobiltelefon,,,ተለፎን ፨ ሞባይል,Telefon / Mobile,cep telefonu,موبائیل فون,Mobile phone,
G170,ELECTRICITY,electricity,(die) Elektrizität / (der) Strom,كهرباء,Kahraba,elektricitet,,Էլեկտրականություն / Power,Elektrakanut’yun / Power,বিদ্যুত / কারেন্ট ,biddut/karent,struja,elektichestvo / електричество,,(l') electricitat,,elektřina,Elektricitet,برق ,barq,(de) elektriciteit; (de) stroom,برق ,bargh,kuryente,sähkö,électricité,ηλεκτρισμός,ilektrizmos," áram, villamosenergia",,Elettricità,,,ceyran,كارەبا,Elektra,Струја (struja),,Elektrisitet,بریښنا,Brekhna,elektryczność; prąd,eletricidade,electricitate,электричество,,,elektrika,korontada,(la) electricidad,,elektricitet   ,,,ሓዒሊ ኤለትሪክ,Haili Electric,elektrik,بجلی,Bijlee,
G171,COMPUTER,computer,(der) Computer,"كمبيوتر, حاسوب",Hassoub/ kombuter,kompiuter,,համակարգիչ,hamakargich’,কম্পিউটার ,kompiutar,računalo / računar (kompjuter),kompyutur / компютър ,,(l') ordinador,,počítač,Computer,کامپیوتر ,compyutar,(de) computer,کامپیوتر ,computer,kompyuter,tietokone,ordinateur,υπολογιστής,upologistis,számitógép,,Computer,,,komputer,كۆمپیوتەر,Kompiuteris,Компјутер,,Data / Datamaskin,کمپیوتر,Computer,komputer,computador,computer/calculator,компьютер,,,računalnik,komboyutar,(la) computadora/(el) ordenador,,Dator  ,,,ኮምፑተር,Computer,Bilgisayar,کمپیوٹر,Computer,
G172,INTERNET_CONNECTION,internet connection,(die) Internetverbindung,اتصال بالإنترنت,Etesal bl internet ,Lidhje Interneti,,Ինտերնետ կապ,Internet kap,ইন্টারনেট সংযোগ ,intarnet shongjog,internetska veza (internet konekcija),internet wruzka / интернет връзка,,(la) connexió a internet,,,Internetforbindelse,انترنت,internet,(de) internetverbinding,انترنت,Internet,koneksyon sa internet,internet-yhteys,connexion internet,διαδικτυακή σύνδεση,diadiktiaki sindesi,internetkapcsolat,,Connessione internet,,,giredana internetê,ئينتەرنێت,Internetas,интернет врска (internet vrska),,Internettforbindelse,انترنت,Internet,połączenie z internetem,ligação à internet,conexiune de internet,подключение к интернету ,,připojení k internetu,internetna povezava,internet,(la) conexión a internet,,internetuppkoppling  ,,,መስመር ኢንተርነት,Mesmer Internet,internet bağlantısı,انٹرنٹ کنکشن,Internet Connection,
G173,BATTERY,battery,(die) Batterie,بطارية,Battariya,bateri,,մարտկոց,martkots’,ব্যাটারি ,batari,baterija,bateriya / батерия,,(la) bateria,,baterie,Batteri,باتری,baattry,(de) batterij,باطری ,baattry,baterya,akku,batterie / pile,μπαταρία,bataria,elem,,Batteria,,,pîl,پاتري,Baterija,Батерија,,Batteri,بطری,Battery,bateria,bateria / pilha,baterie,батарейка,,,baterija,batari,(la) batería,,Batteri  ,,,ባተሪ,Batery,pil,باٹری,Battery,
G174,ROOM,room,(das) Zimmer,غرفة,Ghourfah,dhomë,,սենյակ,senyak,ঘর ,ghori,soba,staya / стая,,(l') habitació,,pokoj,Værelse,اتاق ,otaaq,(de) kamer,اتاق ,otaagh,kwarto,huone,chambre / pièce,δωμάτιο,domatio,szoba,,Stanza,,,ode,ژوور,Kambarys,Соба,,Rom,کوټه,Kotah,pokój,quarto,cameră,комната,,,soba,qolka,(la) habitación,,Rum  ,,,ክፍሊ,Kifli,oda,کمرہ,Kamra,
G175,CHAIR,chair,(der) Stuhl,كرسي,Kourssi,karrige,,աթոռ,at’vorr,চেয়ার ,cheyar,stolica,stol / стол,,(la) cadira,,židle,Stol,چوکی,chawki,(de) stoel,صندلی,sandali,upuan/silya,tuoli,chaise,καρέκλα,karekla,szék,,Sedia,,,kursî,كورسي,Kėdė,Стол,,Stol,کرسی,Korsay,krzesło,cadeira,scaun,стул,,,stol,kursi,(la) silla,,Stol  ,,,ወንበር,wenber,sandalye,کرسی,Kursi,
G176,TABLE,table,(der) Tisch,طاولة,Tawla,tavolinë,,սեղան,seghan,টেবিল ,tebil,stol / sto,masa / маса,,(la) taula,,stůl,Bord,میز,meyz,(de) tafel,میز ,miz,(la)mesa,pöytä,table,τραπέζι,trapezi,asztal,,Tavolo,,,mase,مێز,Stalas,Маса,,Bord,میز,Meez,stół,mesa,masă,стол,,,miza,miis,(la) mesa,,Bord  ,,,ጣውላ,Tawla,masa,میز,Mez,
G177,TOILET,toilet,(die) Toilette / (das) WC,حمام,hammam,tualet,,Զուգարանի / ...,Zugarani / ...,বাথরুম / টয়লেট ,bathrum/toilet,WC / Toalet,toaletna / тоалетна,,(el) vàter,,záchod,Toilet,تشناب,tashnaab,(de) WC,توالت/دستشویی,toilet/dastshooyi,t[u]walya,vessa,"toilettes, WC.",τουαλέτα,toualeta,WC,,Bagno,,,tuwalet,تەوالێت,Tualetas,Тоалет,,Toalett,تشناب,Tashnab,WC / toaleta,casa de banho,toaletă/WC,туалет/сортир/WC,,,"stranišče, WC",musqusha,(el) sanitario/(el) servicio,,Toa/Toalett                          ,,,ሽንቲ ቤት,shinti-bet,tuvalet,غصل خانہ / ٹویلٹ,Ghusulkhaana / Toilet,
G178,TOILET_PAPER,toilet paper,(das) Toilettenpapier,ورق تواليت,Warak tawalet,letra banjoje,,զուգարանի թուղթ,zugarani t’ught’,টয়লেট টিস্যু ,toilet tishu,toalet papir,toaletna hartiya / тоалетна хартия,,(el) paper higiènic,,toaletní papír,Toiletpapir,کاغذ تشناب,kaaghaz-e-tashnaab,(het) toiletpapier,کاغذ توالت ,kaaghaz toilet,tisyu paper,vessapaperi ,papier de toilette,χαρτί τουαλέτας,harti tualetas,WC-papír,,Carta igienica,,,paçikên tuwaletê,كلينسي تەواليَت,Tualetinis popierius,Тоалетна хартија,,Toalettpapir,کاغذ تشناب,Kaghaze Tashnab,papier toaletowy,papel higiénico,hârtie igienică,туалетная бумага,,"toaletný papier
",toaletni papir,waraaqaha saxarotirka / tooyled beebar,(el) papel de baño,,Toalettpapper ,,,ሽንቲ ቤት ሶፍቲ,shinti-bet softi,Tuvalet kâğıdı,ٹویلٹ کا کاغز,Toilet ka kaghaz,
G179,TOOTHBRUSH,toothbrush,(die) Zahnbürste,فرشاة اسنان,fourchat assnan,furçë dhëmbësh,,ատամի խոզանակ,atami khozanak,দাঁতের ব্রাশ ,da(n)ter brash,četkica za zube,chetka za zubi / четка за зъби,,(el) raspall de dents,,zubní kartáček,Tandbørste,برس دندان / مسواک,bors dandaan / maswaak,(de) tandenborstel,مسواک ,mesvaak,sipilyo,hammasharja,brosse à dents,οδοντόβουρτσα,odontovurtsa,fogkefe,,Spazzolino,,,firça dirana,ددان شوشتن,Dantų šepetėlis,Четка за заби,,Tannbørste,د غاښونو برش,De Ghakhono Brush,szczoteczka do zębów,escova de dentes,periuță de dinți,зубная щётка,,,zobna ščetka,caday,(el) cepillo de dientes,,Tandborste                        ,,,መጽረዪ ሰኒ,mesireyi sini,diş fırçası,دانت مانجھنے کا برش,Daanth manjhney ka brush,
G180,TOOTHPASTE,toothpaste,(die) Zahnpasta,معجون اسنان,maajoun assnan,pastë dhëmbësh,,ատամնաքսուք,atamnak’suk’,টুথপেস্ট ,tuthpest,pasta za zube,pasta za zubi / паста за зъби,,(la) pasta de dents,,zubní pasta,Tandpasta,کریم دندان,khamir dandon,(de) tandpasta,خمیردندان ,khamir dandaan,,hammastahna,dentifrice,οδοντόπαστα,odontopasta,fogkrém,,Dentifricio,,,macuna dirana,مەعجومى ددان,Dantų pasta,Паста за заби,,Tannkrem,د غاښونو کریم,De Ghakhono Cream,pasta do zębów,pasta de dentes / pasta dentífrica,pastă de dinți,зубная паста,,,zobna pasta,daawada cadayga,(la) pasta de dientes,,Tandkräm                             ,,,ክሬም መጽረዪ ሰኒ,kirem mesireyi sini,diş macunu,ٹوتھ پہسٹ / دنت منجن,Tooth paste / Danth manjan,
G181,SHOWER,shower,(die) Dusche,دوش / حمام,hamam/ dush,dush,,ցնցուղ,ts’nts’ugh,শাওয়ার/ গোসল ,shawar/goshol ,tuš,dush / душ,,(la) dutxa,,sprcha,Brusebad,شاور,shaawar,(de) douche,دوش,doush,paliguan,suihku,douche,ντους,duz,zuhany,,Doccia,,,duş,حەمام,Dušas,Туш,,Dusj,شاور/ حمام,Shower/ Hamam,prysznic,chuveiro,duș,душ,,,prha,Roob / maydhasho / qubays,(la) ducha,,Dusch         ,,,መሕጸብ ነብሲ,Mehtseb nebsi,duş,شاور,Shower,
G182,BATHTUB,bathtub,(die) Badewanne,مغطس,Maghtas,vask,,լոգարան,logaran,বাথটাব ,bathtab,kada,vana / вана,,(la) banyera,,vana,Badekar,تب,tab,(het) bad,وان حمام ,vaan hamaam,,kylpyamme,baignoire,μπανιέρα,baniera,fürdőkád,,vasca,,,kuwet,حەمام,Vonia,Када (kada),,Badekar,,,wanna,banheira,cadă,Ванна,,,banja / (kopalna) kad,xamaamka,(la) bañera,,Badkar        ,,,መሕጸብ ገንኢ,Mehtseb gen'E,küvet,ٹب,Tub,
G183,SOAP,soap,(die) Seife,صابون,sabona,sapun,,օճառ,ocharr,সাবান ,shaban,sapun,sapun / сапун,,(el) sabó,,,Sæbe,صابون ,saaboon,(de) zeep,صابون ,saaboon,sabon,saippua,savon,σαπούνι,sapouni,szappan,,Sapone,,,sabun,سابون,Muilas,Сапун,,Såpe,صابون,Saboon,mydło,sabonete,săpun,мыло,,mýdlo,milo,saabuun,jabón,,Tvål      ,,,ሳሙና,samuna,Sabun,صابن,Sabun,
G184,SHAMPOO,shampoo,(das) Shampoo,شامبو,shampoo,shampo,,շամպուն,shampun,শ্যাম্পু ,shampu,šampon,shampoan / шампоан,,(el) xampú,,,Shampo,شامپو,shaampoo,(de) shampoo,شامپو,shampoo,,sampoo,shampooing,σαμπουάν,sampuan,sampon,,Shampoo,,,şampuan,شامپۆ,Šampūnas,Шампон,,Sjampo,شامپو,Shampoo,szampon,champô,șampon,Шампунь,,šampon,šampon,shaambo,shampoo,,Schampo     ,,,ሻምፖ,Shampoo,Şampuan,شامپو,Shampoo,
G185,HANDKERCHIEF,tissue / handkerchief,(das) Taschentuch,محارم ورقية,maharem / mandil,shami dore,,թաշկինակ,t’ashkinak,টিস্যু / রুমাল ,tishu/rumal,papirnate maramice,kurpichka za nos / кърпичка за нос,,(el) mocador,,kapesník,Lommetørklæde,دستمال کاغذی,dastmaal,(de) zakdoekjes,دستمال کاغذی ,dastmaal kaaghazi,panyo (handkerchief) / tissue/tisyu,nenäliina,mouchoir,χαρτομάντηλο,hartomantilo,zsebkendő,,Fazzoletto,,,paçikên desta,كلێنس,Nosinaitė / Servetėlė,марамче,,Lommetørkle,دسمال,Dastmal,chusteczki do nosa / chusteczki higieniczne,lenço de papel,șervețele/ batistă,салфетки,,"papierová vreckovka
",papirnati robček,unugyada / guntay / masar / fasaleeti,(el) kleenex,,Näsduk ,,,መሃረም,Meharem,peçete,رومال,Rumaal,
G186,CUPBOARD,cupboard,(der) Schrank,خزانة,Khizana,dollap,,բուֆետ,bufet,আলমারি ,almari,ormarić,shkaf / шкаф,,(l') armari,,skříň,Skab,الماری,almari,(de) kast,کمد ,komod,aparador,kaappi,placard,ντουλάπι,dulapi,szekrény,,Armadio,,,dolab,دۆڵاب/کەنتۆر,Spintelė,орманче (ormanche),,Skap,الماری,Almaray,szafa / szafka,armário,dulap,комод/шкаф,,,omara,armaajada,(la) alacena,,Köksskåp          ,,,ኣርማዲዮ/ከብሒ,Armadio/Kebhi,dolap,الماری / کابینٹ,Almaari / Cabinet,
G187,DOOR,door,(die) Tür,باب,Bab,derë,,դուռ,durr,দরজা ,dorja,vrata,vrata / врата,,(la) porta,,,Dør,دروازه,darwaaza,(de) deur,درب,Darb,pinto (the door) / pintuan (area near the door),ovi,(la) porte,πόρτα,porta,ajtó,,Porta,,,derî,دةرگا,Durys,врата (vrata),,D / Dør,دروازه,Darwaza,drzwi,porta,uşă,дверь,,dveře,vrata,albaab / albaabka,puerta,,Dörr ,,,ማዕጾ,Ma'Etso,kapı,دروازہ,Darwaza,
G188,WINDOW,window,(das) Fenster,نافذة,Nafeza/shebbak,dritare,,պատուհան,patuhan,জানালা ,janala,prozor,prozorets / прозорец,,(la) finestra,,,Vindue,کلکین,kelkin,(het) raam,پنجره,Panjereh,bintana,ikkuna,(la) fenêtre,παράθυρο,parathiro,ablak,,Finestra,,,pace,پەنچەرە,Langas,прозорец (prozorets),,Vindu,کړکی,Kerkay,okno,janela,fereastră,окно,,okno,okno,daaqad,ventana,,Fönster        ,,,መስኮት ,Meskot,pencere,کهڑکی,Khirki,
G189,WALL,wall,(die) Wand,حائط,Ha'et,mur,,պատ,pat,দেয়াল ,deyal,zid,stena / стена,,(el) mur,,,Mur,دیوار,deewaar,(de) muur,دیوار,Deevaar,dingding,seinä,(le) mur,τοίχος,tihos,fal,,Muro,,,dîwar,ديوار,Siena,ѕид (dzid),,Vegg,دیوال,Dewal,ściana,parede,perete,стена,,zeď,"stena, zid",derbi / gidaar,muro,,Vägg      ,,,መንደቕ ,Mendek,duvar,دیوار,Dewaar,
G190,HOUSE,house,(das) Haus,منزل,Manzel,shtëpi,,տուն,tun,বাড়ি ,bari,kuća,kushta / къща,,(la) casa,,,Hus,خانه,khaanah,(het) huis,خانه ,Khaaneh,bahay,talo,(la) maison,σπίτι,spiti,ház,,Casa,,,mal,خانوو,Namas,куќа (kukja),,Hus,کور,Koor,dom,casa,casă,дом,,dům,hiša,guriga,casa,,Hus,,,ገዛ,geza,ev,مکان,Makaan,
G191,APARTMENT,apartment / flat,(die) Wohnung,شقة,Sha'a,banesë,,բնակարան,bnakaran,বাসা ,basha,stan,zhilishte / жилище,,(el) pis - (l') apartament,,,Lejlighed,آپارتمان,Apaartemaan,(de) woning,آپارتمان,Apaartemaan,apartment,asunto,(le) logement / appartement,διαμέρισμα,diamerisma,lakás,,Appartamento,,,avahî,ئەپارتمێنت,Butas,стан (stan),,Leilighet,آپارتمان,Apartment,mieszkanie,apartamento,apartament,квартира,,byt,stanovanje,guri / guri,apartamento,,Lägenhet   ,,,ክፍሊ-ገዛ,klfi geza,ev,فلیٹ,flat,
G192,BOOK,book,(das) Buch,كتاب,Ketab,libër,,գիրք,girk’,বই ,boi,knjiga,kniga / книга ,,(el) llibre,,,Bog,کتاب,kitaab,(het) boek,کتاب,Ketaab,libro / aklat,kirja,(le) livre,βιβλίο,vivlio,könyv,,Libro,,,pirtûk,كتێب,Knyga,книга (kniga),,Bok,کتاب,Ketab,książka,livro,carte,книга,,kniha,knjiga,buug,libro,,Bok,,,መጽሓፍ,Metsehaf,kitap,کتاب,kitaab,
G193,NEWSPAPER,newspaper,(die) Zeitung,جريدة,Jaredeh,gazetë,,,,খবরের কাগজ ,khoborer kagoj,novine,vestnik / вестник,,(el) diari,,,Avis,روزنامه,roznaamah,(de) krant,روزنامه,Rooznaameh,dyaryo / peryodiko,sanomalehti,(le) journal,εφημερίδα,efimerida,újság,,Giornale (quotidiano),,,rojname,ڕۆژنامە,Laikraštis,весник (vesnik),,Avis,ورځپانه,Wrazpana,gazeta,jornal,ziar,газета,,noviny,časopis,wargeyska,periódico,,Tidning ,,,ጋዜጣ,Gazeta,gazete,اخبار,Akhbar,
G194,RADIO,radio,(das) Radio,مذياع / راديو,Mzyaa  / Radio,radio,,ռադիո,rradio,বেতার ,betar,radio,radio / радио,,(la) ràdio,,,Radio,رادیو,radio,(de) radio,رادیو,Radio,radyo,radio,(la) radio,ραδιόφωνο,radiophono,rádió,,Radio,,,radyo,راديۆ,Radijas,радио (radio),,Radio,رادیو,Radio,radio,rádio,radio,радио,,rádio,radio,radiyo,radio,,Radio,,,ራድዮ,radio,radyo,ریڈیو,Radio,
G195,TELEVISION,television,(das) Fernsehen,تلفاز / رائي,Telfaz,televizor,,հեռուստատեսություն,herrustatesut’yun,টেলিভিশন / দূরদর্শন ,telibhishon,televizor,televiziya / телевизия,,(la) televisió,,,Fjernsyn,تلویزیون,talwiziyun,(de) televisie,تلویزیون,Televizion,telebisyon / TV,televisio,(la) télévision,τηλεόραση,tileorasi/TV,tévé,,Televisione,,,televîzyon,تەلەفيزۆن,Televizija,телевизор ,,TV,تلویزون,Television,telewizja,televisão,televizor/ TV,телевизор,,televize,televizija,talefishin ,televisión,,TV,,,ተለቪዥን,television,televizyon,ٹیلی ویژن,Television,
